;wfood;totexp;age;size;town;sex
8746;0.313710816872082;1277495;49;9;4;man
8747;0.35400204359673;469760;29;3;4;man
8748;0.256108845922408;1186558;30;4;4;man
8749;0.350573354798653;727996;30;4;4;man
8750;0.288395691337702;1145135;50;6;4;man
8751;0.256711651706955;865547;54;5;4;man
8752;0.352662770070948;1326457;44;5;4;man
8753;0.219311674584461;860930;30;3;4;man
8754;0.385288701980109;952574;60;3;4;man
8755;0.161381612585365;1316259;30;2;4;man
8756;0.269873903168041;1206771;48;5;4;man
8757;0.410188450493582;904004;41;6;4;man
8758;0.208855485856314;1689800;74;3;4;man
8759;0.223066014891415;1435055;44;6;4;man
8760;0.276598875784077;795043;42;4;4;man
8761;0.370827472510852;925638;67;4;4;man
8762;0.19697165966545;1404994;39;4;4;man
8763;0.230146297882483;2332638;43;4;4;man
8764;0.205658841891313;1017452;62;2;4;man
8765;0.18229903622053;1738572;31;4;4;man
8766;0.334288255129298;599351;43;4;4;man
8767;0.416343612334802;544800;73;3;4;man
8768;0.590663644909529;548908;62;3;4;man
8769;0.332680031358495;142864;78;1;4;woman
8770;0.577811049845717;416766;72;2;4;man
8771;0.299681905254463;796618;52;4;4;man
8772;0.273231197421914;2230492;54;6;4;man
8773;0.360586793786276;805121;45;6;4;man
8774;0.18103730386033;837286;73;3;4;man
8775;0.31799788252564;615828;42;2;4;man
8776;0.399144428499553;806946;43;6;4;man
8777;0.494999931175928;1162384;37;7;4;man
8778;0.249901006826569;757628;53;4;4;man
8779;0.307398737040899;609996;43;4;4;man
8780;0.313538376529797;267846;82;2;4;man
8781;0.307859730050189;1108206;53;6;4;man
8782;0.31316191098769;777106;36;4;4;man
8783;0.370183350545692;770764;36;5;4;man
8784;0.0832022731891074;1171218;28;2;4;man
8785;0.446075212277906;871028;62;2;4;man
8786;0.301706115190284;672522;27;3;4;man
8787;0.312417231440368;410784;45;3;4;woman
8788;0.226070080402653;937780;30;3;4;man
8789;0.333404890101947;913028;45;4;4;man
8790;0.229655808700825;595047;65;2;4;man
8791;0.526580225525749;705374;67;3;4;man
8792;0.185093048407122;1749412;33;4;4;man
8793;0.319021468597395;1249546;47;6;4;man
8794;0.347941947919614;788051;39;4;4;man
8795;0.307328746634759;869180;39;4;4;man
8796;0.458115030513775;856990;56;6;4;man
8797;0.258696292164428;839007;35;2;4;man
8798;0.200863691728491;469612;29;2;4;woman
8799;0.492422896653503;731810;37;4;4;man
8800;0.47363161074276;536324;54;2;4;man
8801;0.533590381938409;696107;51;4;4;man
8802;0.155270171306048;794718;31;3;4;man
8803;0.031747932990634;1803330;30;2;4;man
8804;0.25659924580048;606736;53;3;4;man
8805;0.413585356953984;622111;29;4;4;man
8806;0.327894287166961;763124;33;4;4;man
8807;0.213558298157534;1330934;32;4;4;man
8808;0.330187850754908;1309497;46;4;4;man
8809;0.307131757706708;675710;37;5;4;man
8810;0.418402891025557;306604;66;2;4;man
8811;0.213349344541179;1738782;64;6;4;woman
8812;0.407401275138636;833478;52;5;4;man
8813;0.45859050923609;809271;47;5;4;man
8814;0.316923810237779;893729;50;5;4;man
8815;0.238225146305808;628649;64;3;4;man
8816;0.342189707419292;380818;59;2;4;man
8817;0.360838546530718;938004;48;5;4;man
8818;0.360813740483673;476024;39;3;4;woman
8819;0.493054491109749;417536;41;6;4;man
8820;0.405950015605849;262722;67;2;4;man
8821;0.402235132870548;720852;56;5;4;man
8822;0.441776849918812;896688;52;8;4;man
8823;0.316651996479155;499880;62;2;4;man
8824;0.676107721005221;1066830;35;4;4;man
8825;0.486891134224608;1548494;48;4;4;man
8826;0.446478292809661;558110;29;3;4;man
8827;0.434983645690024;878056;36;4;4;man
8828;0.469764331161227;780502;35;4;4;man
8829;0.473239839725243;726752;32;3;4;man
8830;0.548214498038128;302772;66;2;1;man
8831;0.514720656194967;338436;62;4;1;man
8832;0.471365998717419;403873;72;2;1;man
8833;0.353366174055829;633360;55;6;1;man
8834;0.534761790456458;316612;73;1;1;woman
8835;0.863766896147041;674858;64;2;1;man
8836;0.462468131347609;574232;53;2;1;man
8837;0.273250024406912;819440;38;4;1;man
8838;0.333646416161989;694172;55;4;1;man
8839;0.57377749127228;477788;47;2;1;woman
8840;0.718275296207639;132846;74;2;1;woman
8841;0.510420538159944;465475;73;3;1;man
8842;0.674535468037864;419293;66;2;1;man
8843;0.302576289675362;359354;73;2;1;man
8844;0.372509576494254;373832;66;2;1;man
8845;0.306458236182548;574708;49;2;1;woman
8846;0.45383980181668;157430;73;2;1;man
8847;0.0157943925233645;214000;75;1;1;man
8848;0.473778445188865;346280;56;3;1;man
8849;0.359194091919409;697350;26;3;1;man
8850;0.599422741148104;168382;75;1;1;woman
8851;0.555492296259247;563817;63;3;2;man
8852;0.566231885535964;392228;64;2;2;man
8853;0.369588421928255;543372;58;3;2;man
8854;0.28958056220626;338310;66;3;2;man
8855;0.46863081634477;1096522;41;6;2;man
8856;0.57126438269288;772630;52;5;2;man
8857;0.547488683911711;514312;49;4;1;man
8858;0.398426110140071;496604;45;4;1;man
8859;0.738511042855053;273480;71;2;1;man
8860;0.4870106466749;585441;45;5;1;man
8861;0.467372806487311;215066;81;2;1;man
8862;0.585878385121459;390791;66;2;1;man
8863;0.803752918808179;474937;46;2;1;man
8864;0.545278370832649;730680;44;10;1;man
8865;0.608700030208438;397240;44;3;1;man
8866;0.710233473202072;520488;46;5;1;man
8867;0.261187581900104;452533;77;2;2;man
8868;0.60219541429175;347907;52;6;2;man
8869;0.31543862089889;1193183;48;5;2;man
8870;0.493466564181399;236782;66;3;2;man
8871;0.245883214488784;1807964;61;3;2;man
8872;0.0417763870678669;1089132;23;1;2;man
8873;0.469546845675798;533902;54;4;2;man
8874;0.770950038928239;210644;69;2;1;man
8875;0.564069049532358;506477;49;4;1;man
8876;0.643638247525168;571352;52;7;1;man
8877;0.449355062579271;417870;38;5;1;man
8878;0.789142605523055;317940;73;2;1;man
8879;0.267950901092664;225504;39;1;1;man
8880;0.612946190729888;105112;70;1;1;man
8881;0.530273141683475;541404;68;4;1;man
8882;0.459111051430106;297880;72;2;1;man
8883;0.428081355872028;450662;37;4;1;man
8884;0.229627653953189;1192278;51;7;1;man
8885;0.330212125987299;723438;53;5;1;man
8886;0.653365409758904;152968;73;2;1;man
8887;0.634780868521113;129922;66;2;1;man
8888;0.551920902941018;111458;63;2;1;man
8889;0.415605161611551;192808;61;1;1;man
8890;0.43022486425173;380852;59;3;1;man
8891;0.731517764916135;121982;82;2;1;woman
8892;0.716864188719644;106486;67;2;1;man
8893;0.320179249568857;453446;61;2;1;man
8894;0.551553398058252;206000;59;2;1;man
8895;0.664237031044595;247225;79;2;1;man
8896;0.190233645756518;729566;59;2;1;man
8897;0.266539936861401;441885;72;3;1;man
8898;0.191522016315115;1232109;65;5;1;man
8899;0.416429048110174;329660;77;2;1;woman
8900;0.359339375736437;978529;53;9;1;man
8901;0.459662317807067;389834;43;4;1;man
8902;0.64682674716737;593618;37;8;1;man
8903;0.376099138912935;614572;46;5;1;man
8904;0.29093705304277;650230;40;4;1;man
8905;0.276806311709883;173392;69;1;1;man
8906;0.455293006270328;315454;68;2;1;man
8907;0.415165931270391;278308;58;2;1;man
8908;0.409328969931471;796015;39;4;3;man
8909;0.3484128555682;2353346;52;7;3;man
8910;0.484494345609384;1209591;48;5;3;man
8911;0.234393383550047;921340;32;3;3;man
8912;0.161358035958748;394452;20;1;3;woman
8913;0.438340737033098;1662232;36;4;3;man
8914;0.25939427591951;662744;30;4;3;man
8915;0.131230881713181;1317129;43;4;2;man
8916;0.264547121514951;969642;56;2;2;woman
8917;0.193235642108568;1044652;34;5;2;man
8918;0.267148747740245;1280006;46;5;2;man
8919;0.614554252745207;354618;45;3;2;man
8920;0.116808555704608;1076428;67;3;2;man
8921;0.398035553561438;739954;50;4;2;man
8922;0.369314304710692;685844;31;4;2;man
8923;0.221777590564448;1139520;32;4;2;man
8924;0.372697434523411;1254036;40;4;2;man
8925;0.218557052162996;1009988;33;2;2;man
8926;0.323048700696775;1386243;47;4;2;man
8927;0.211416798410774;2169610;61;8;2;man
8928;0.500892101532474;371034;64;1;2;woman
8929;0.338841848416321;850804;40;5;2;man
8930;0.360318961522913;1625149;69;6;3;man
8931;0.477496882439633;670396;41;5;3;man
8932;0.782260313294513;487720;72;3;3;man
8933;0.242042921894173;319464;67;1;3;woman
8934;0.471127030300521;965990;49;9;3;man
8935;0.238202759721747;1709955;52;5;3;man
8936;0.418966625239574;706462;26;2;3;man
8937;0.51818761466275;511282;41;5;3;man
8938;0.468458910183268;637153;32;5;3;man
8939;0.370058873002523;711022;54;5;3;man
8940;0.155120811073337;1317760;27;2;3;man
8941;0.344183881893632;232062;86;2;3;man
8942;0.274101420576229;1127641;26;3;3;man
8943;0.346158929875554;748997;49;6;3;man
8944;0.369291942188678;641812;38;5;3;man
8945;0.303764234846247;304710;83;2;3;man
8946;0.446146331933183;665405;39;4;3;man
8947;0.782862053443549;244370;62;5;3;man
8948;0.436574269774372;955732;26;3;3;man
8949;0.393068687686251;706706;47;4;3;man
8950;0.254414573666249;1018275;51;4;3;man
8951;0.292226577942975;1082612;55;5;3;man
8952;0.394802126669139;887209;50;4;3;man
8953;0.41447389121698;699190;55;5;3;man
8954;0;542740;26;3;2;man
8955;0.211997330686451;1426584;59;3;2;man
8956;0.392472502291476;768064;40;4;2;man
8957;0.451522295335035;954841;45;6;3;man
8958;0.501478201371048;929508;49;4;3;man
8959;0.104796607767174;1354624;35;4;3;man
8960;0.402405089722119;938676;22;4;3;man
8961;0.3761572369092;705992;30;4;3;man
8962;0.291562070545121;1418950;47;4;3;man
8963;0.234151371050176;1125050;32;4;3;man
8964;0.336293612830613;454912;69;2;3;man
8965;0.185315821250962;2022299;40;4;3;man
8966;0.274076609937396;1180108;30;4;3;man
8967;0.416760888593532;650061;46;5;3;man
8968;0.265562503520928;461526;39;4;3;man
8969;0.346494447204372;624010;49;4;3;man
8970;0.257964509761031;1110897;35;5;3;man
8971;0.307423142991631;1635830;44;6;3;man
8972;0.323186658430149;503449;46;4;3;man
8973;0.260692792473868;943486;31;4;3;man
8974;0.256686041592636;1891104;54;6;3;man
8975;0.264768104545886;821534;41;5;3;man
8976;0.554313327246415;644004;49;4;3;man
8977;0.538959925953858;758446;65;3;2;man
8978;0.416143275989968;566180;66;3;2;woman
8979;0.294366397438896;872124;50;6;2;man
8980;0.281413965760202;667060;27;3;3;man
8981;0.160029081509007;643708;32;3;3;man
8982;0.48572660501353;1614192;36;8;3;man
8983;0.227371896801945;1872826;38;6;3;man
8984;0.327604273226996;1769342;55;6;3;man
8985;0.250004018629772;3359354;50;8;3;man
8986;0.297433733618005;1184990;47;5;3;woman
8987;0.510115026700416;1130694;58;6;3;man
8988;0.706132498806226;1285838;50;3;3;man
8989;0.170786405711221;1294014;23;3;3;man
8990;0.325078668165336;834518;35;4;3;man
8991;0.323875537507366;685572;62;5;3;woman
8992;0.270939799584825;869994;32;4;3;man
8993;0.434481178139265;484357;38;4;4;man
8994;0.49263915677634;852348;33;2;4;man
8995;0.319005196792591;1255967;30;5;4;man
8996;0.360178072920523;769797;66;3;4;man
8997;0.415449787395996;1006331;54;4;4;man
8998;0.553784947077193;460482;38;3;4;woman
8999;0.158060856257223;565858;55;3;4;man
9000;0.307687019199456;1105448;42;3;4;man
9001;0.46536818683485;733011;31;5;4;man
9002;0.25096676667395;1125918;50;4;4;man
9003;0.408258635197252;287602;56;2;4;woman
9004;0.569362989993773;552456;19;9;4;woman
9005;0.340077780504309;268962;66;1;4;woman
9006;0.316599070371804;1255986;39;5;4;man
9007;0.596717205991165;913612;53;5;4;man
9008;0.319421685255785;1551266;51;9;4;man
9009;0.75800875777829;34712;69;1;4;woman
9010;0.37990149970857;648526;33;3;4;woman
9011;0.530891196063134;833150;47;6;4;man
9012;0.38685941670511;1042663;43;6;3;man
9013;0.450618053154502;1139546;45;5;3;man
9014;0.370139593951721;1177988;55;6;3;man
9015;0.144548286604361;1836120;52;4;3;man
9016;0.355052552911672;1609711;56;4;3;man
9017;0.346258698034474;1111458;53;5;3;man
9018;0.145631626245012;2991136;34;6;3;man
9019;0.212085159028816;484975;64;2;3;man
9020;0.326502044626542;1134437;66;2;3;man
9021;0.38258365946589;696036;52;3;3;man
9022;0.525752117612696;534092;39;6;3;man
9023;0.561464639440146;546428;38;4;3;man
9024;0.275925757713386;1321080;61;6;3;man
9025;0.338964865923614;1603116;66;5;3;man
9026;0.302482286252684;1630231;60;5;3;man
9027;0.343558759204639;1594848;50;6;3;man
9028;0.333804678388357;1905186;47;10;3;man
9029;0.370226496050568;817586;45;5;3;man
9030;0.16663380003944;20284;72;1;3;woman
9031;0.40265420860385;698664;65;4;3;man
9032;0.86595329553076;131208;71;1;3;woman
9033;0.301793626958757;976959;40;5;3;man
9034;0.609167260668795;193602;74;1;3;woman
9035;0.700557629244556;397038;52;6;3;man
9036;0.120103637541336;1407984;61;3;3;man
9037;0.398819977609287;753884;62;2;3;man
9038;0.554729865937778;798659;49;5;3;man
9039;0.346461060123315;988036;29;2;3;man
9040;0.426490021560763;948946;35;5;3;woman
9041;0.367518043130645;601614;31;4;3;man
9042;0.311654217999374;600332;67;1;3;woman
9043;0.436868572925688;687035;66;3;3;man
9044;0.291762840525618;570148;52;3;3;man
9045;0.36910330459219;1486023;50;8;3;man
9046;0.284851957417457;1096036;43;2;3;man
9047;0.22679124662378;2115161;42;4;2;man
9048;0.359003383390222;802154;46;5;2;man
9049;0.414165404744826;1505640;69;3;2;man
9050;0.36492667166199;1039639;45;3;2;woman
9051;0.233116637172031;773587;37;4;3;man
9052;0.253237345933537;897340;28;5;3;man
9053;0.19410799522673;804480;30;2;3;man
9054;0.429117327181508;1016934;34;4;3;man
9055;0.476763607646313;1817085;41;9;3;man
9056;0.448166334323794;507508;29;4;3;man
9057;0.418428188742444;486038;69;3;3;man
9058;0.207021108928793;999956;26;3;3;man
9059;0.219481756152574;1447118;40;6;3;man
9060;0.554362308371458;1619670;49;9;3;man
9061;0.336989125799319;837119;46;4;3;man
9062;0.527929190074363;862252;53;2;3;man
9063;0.187144176105831;976958;65;4;3;man
9064;0.53781828185657;458006;84;2;3;man
9065;0.295968729241124;728604;33;5;3;man
9066;0.379215507256765;1060252;60;4;3;man
9067;0.274782899597162;717410;57;3;3;man
9068;0.36782462865357;166960;76;1;3;man
9069;0.6902717247643;295078;41;2;3;man
9070;0.300908545660528;720272;44;4;3;man
9071;0.402370243449704;910455;30;4;3;man
9072;0.519614464683807;787684;65;6;3;man
9073;0.389742755685669;295128;71;3;3;man
9074;0.521734684748016;391195;26;5;3;man
9075;0.426081760693123;1044316;50;4;3;man
9076;0.303874926371868;838674;61;2;3;man
9077;0.222972457961908;1075810;43;2;3;man
9078;0.529200500005081;491995;31;5;3;man
9079;0.473771214808563;1260676;38;6;3;man
9080;0.5314335209532;671926;53;4;3;man
9081;0.327396268232344;1028735;41;6;3;man
9082;0.18374482365291;725898;30;3;3;man
9083;0.487601646421042;517972;72;4;3;man
9084;0.332834363219818;876472;39;6;3;man
9085;0.36157907543956;706844;30;4;3;man
9086;0.178383601263237;1850484;25;6;3;man
9087;0.352917288500391;984990;52;6;4;man
9088;0.250736915878218;1261338;53;3;4;man
9089;0.231492939242246;4347692;58;10;4;man
9090;0.291804265622563;910254;63;3;4;man
9091;0.249809690361074;1944200;43;5;4;man
9092;0.292288158237935;1568069;67;4;4;man
9093;0.196135225721024;1256684;60;2;4;woman
9094;0.067187634842657;2479742;51;4;4;man
9095;0.297561283581188;1092911;36;4;4;man
9096;0.283047880587243;1099715;45;5;4;man
9097;0.304857394626597;1920124;70;7;4;man
9098;0.287936896064371;1111563;54;3;4;man
9099;0.342310976416399;665208;26;3;4;woman
9100;0.331424723942903;742600;56;2;4;woman
9101;0.469834861922364;396335;75;1;4;woman
9102;0.419763133329576;1295159;64;4;4;man
9103;0.175167335501017;2101168;23;4;4;man
9104;0.103701055332426;1616647;24;2;4;man
9105;0.218478387160853;1067236;31;3;4;man
9106;0.273598113447689;832842;44;4;4;man
9107;0.245362853002304;549961;33;4;4;man
9108;0.0901766870841044;4384814;52;4;4;man
9109;0.149848456747945;3278272;45;6;4;man
9110;0.195971447370604;904295;41;2;4;woman
9111;0.127407364074664;2051310;50;4;4;man
9112;0.0630527897761289;2769362;33;4;4;man
9113;0.218229797290674;1132311;45;5;4;man
9114;0.256365878877821;1755335;57;4;4;man
9115;0.38566131025958;936013;59;5;4;man
9116;0.43155227995713;938658;65;4;4;man
9117;0.360903899226713;951522;39;6;4;man
9118;0.251459336235434;824690;68;2;4;woman
9119;0.434124065162102;740369;62;3;4;man
9120;0.0998553611168095;1540388;64;4;4;man
9121;0.528303111661369;431313;74;2;4;man
9122;0.229389997935426;1637142;33;5;4;man
9123;0.215246343843902;1040984;65;4;4;man
9124;0.584976383312407;1087155;46;6;4;man
9125;0.376934371165953;497190;71;3;4;man
9126;0.14574315964476;1453214;64;2;4;man
9127;0.331532402226518;1100912;56;7;4;man
9128;0.236666099333699;634548;35;4;4;man
9129;0.209806575540093;1974104;52;5;4;woman
9130;0.280159223309207;943078;46;4;4;man
9131;0.0901766870841044;4384814;52;4;4;man
9132;0.149848456747945;3278272;45;6;4;man
9133;0.195971447370604;904295;41;2;4;woman
9134;0.127407364074664;2051310;50;4;4;man
9135;0.0630527897761289;2769362;33;4;4;man
9136;0.218229797290674;1132311;45;5;4;man
9137;0.221442543001746;1824112;35;4;4;man
9138;0.430625770323543;1307892;53;5;4;man
9139;0.323726254470691;747088;56;3;4;man
9140;0.326185912453323;704310;44;5;4;man
9141;0.505391814063704;1122535;32;4;4;man
9142;0.274248251464551;123246;65;1;4;woman
9143;0.4125361174961;1083270;60;3;4;man
9144;0.206032337482833;677913;74;2;4;man
9145;0.184446194642948;1383970;62;2;4;man
9146;0.192627045038936;4170214;41;8;4;man
9147;0.318933597365923;1365488;70;6;4;man
9148;0.238856863292572;404711;70;3;4;man
9149;0.232306527336059;2145975;56;3;4;man
9150;0.392904413594069;401940;70;2;4;man
9151;0.3243826591204;1236108;65;4;4;man
9152;0.358169495368271;987968;61;4;4;man
9153;0.47645051403363;653751;58;4;4;man
9154;0.314116269928687;463026;53;2;4;man
9155;0.591172791947249;499705;66;2;4;woman
9156;0.363156166296924;721673;65;3;4;woman
9157;0.544191372753281;522206;55;2;4;woman
9158;0.212921635253976;1274591;44;5;4;man
9159;0.417164304231746;1085462;28;3;4;man
9160;0.493341874005887;694715;38;5;4;man
9161;0.370745742819888;1796142;33;4;4;man
9162;0.462361274442773;914125;33;4;4;man
9163;0.407818750650984;1036892;44;5;4;man
9164;0.443571582522612;1076408;34;4;4;man
9165;0.284180329182493;124794;75;1;4;woman
9166;0.286720892311574;1252298;26;3;4;man
9167;0.536990352792057;568040;67;2;4;man
9168;0.406014040170088;1115656;37;4;4;man
9169;0.30756536537569;1260415;47;7;4;man
9170;0.433238538704334;479985;56;2;4;woman
9171;0.0751950069514163;1470204;38;3;4;man
9172;0.415754197555363;675274;39;4;4;man
9173;0.190018912138691;592741;23;1;4;man
9174;0.249645082633433;1015025;56;3;4;woman
9175;0.265421075699706;1597100;50;3;4;man
9176;0.261179064592319;1127487;60;3;4;man
9177;0.584784010315925;403260;69;2;4;man
9178;0.13514722690421;2248570;46;4;4;man
9179;0.304302349905864;372866;61;2;4;woman
9180;0.356428835880891;983164;23;3;4;man
9181;0.171020413227149;886631;58;4;4;man
9182;0.117077237880962;1885422;24;3;4;man
9183;0.255154492936282;1991515;51;6;4;man
9184;0.29059042141728;951456;66;4;4;man
9185;0.436904369483207;546060;73;3;4;man
9186;0.272654457716953;809024;46;5;3;man
9187;0.292610974750486;516604;45;4;3;woman
9188;0.4091845203332;260264;35;3;3;man
9189;0.149637842742246;3121296;45;5;3;man
9190;0.181710285738337;2162013;49;5;3;man
9191;0.199708218511914;1202955;45;6;3;man
9192;0.372352838788285;620476;55;3;3;man
9193;0.209575221170472;2068088;55;5;3;man
9194;0.447032709406293;1042483;39;4;3;man
9195;0.452411254681891;771590;25;3;2;man
9196;0.0808973510650293;1756102;29;3;2;man
9197;0.366324417024878;448990;48;2;2;man
9198;0.462790336075345;540236;29;5;2;man
9199;0.377934202225367;502479;37;3;2;man
9200;0.27675355645095;790465;55;3;3;man
9201;0.442936249960295;188894;71;1;3;woman
9202;0.530737004103967;187136;72;1;3;woman
9203;0.171194959423287;4518848;46;8;3;man
9204;0.23890155344553;1513410;50;7;3;man
9205;0.195505850678265;1004328;55;3;3;man
9206;0.557193129434639;1518303;49;6;3;man
9207;0.263816848995573;731462;29;2;3;man
9208;0.218146940562462;694376;32;3;3;man
9209;0.35510640896398;966178;35;4;3;man
9210;0.487869042569755;745036;55;4;3;man
9211;0.377807554093413;1632916;48;5;3;man
9212;0.315359625952576;1053984;34;4;3;man
9213;0.0401616589103191;7081082;62;2;3;woman
9214;0.0171760295295585;242198;66;1;3;woman
9215;0.314042145404158;1312741;31;8;3;man
9216;0.4109397870331;308123;61;3;3;man
9217;0.316917484710909;1091628;36;5;3;man
9218;0.31081954125019;1523096;52;7;3;man
9219;0.350702830729915;705931;80;3;3;man
9220;0.309886410877988;1638097;46;9;3;man
9221;0.250484599086829;1863396;65;6;3;man
9222;0.622371301307951;1101876;67;3;3;man
9223;0.448065863309711;802632;48;6;3;man
9224;0.201653756518937;2035608;36;4;3;man
9225;0.25071620354312;1011933;39;4;3;man
9226;0.265428265853238;847114;39;4;3;man
9227;0.249313090657955;1278553;59;5;3;woman
9228;0.207992784060174;1556554;44;5;3;man
9229;0.261046516839831;892408;36;6;3;man
9230;0.155288062881557;2229843;47;4;3;man
9231;0.449300626738057;1252836;45;8;3;man
9232;0.22784522863951;1833104;42;4;3;man
9233;0.193586848077535;1459376;40;4;3;man
9234;0.375167025637726;528362;35;4;3;man
9235;0.217751091642446;1440948;34;4;3;man
9236;0.332514907050158;667134;45;5;3;man
9237;0.315595252170237;837351;57;6;3;man
9238;0.392702908535431;908636;53;5;3;man
9239;0.163740262328157;1445289;32;5;3;man
9240;0.492303050992783;755754;51;6;3;man
9241;0.10031889715794;2198828;50;4;3;man
9242;0.293097335125387;1697866;40;5;3;man
9243;0.60655657328787;448710;34;8;3;man
9244;0.469710582122657;821442;38;5;3;man
9245;0.542807075049482;634568;42;5;3;man
9246;0.339728958445315;1540428;53;5;3;man
9247;0.251950024159591;1129986;51;4;3;man
9248;0.498588434267872;384325;78;5;3;man
9249;0.564843962535463;308772;49;3;3;man
9250;0.30609870702585;903421;62;4;3;man
9251;0.37675970130983;392112;71;2;3;man
9252;0.489340041510128;609008;46;5;3;man
9253;0.0290817125478759;1698662;75;2;3;man
9254;0.363998559055627;649574;37;4;3;man
9255;0.378159716976022;701566;50;4;3;man
9256;0.192777818878285;973224;46;6;3;man
9257;0.291315129335361;416978;44;5;3;man
9258;0.330784194984968;186599;76;1;3;woman
9259;0.761814820152267;326137;63;3;2;man
9260;0.740355672267031;335871;73;3;2;man
9261;0.535767075267377;895740;48;4;2;man
9262;0.218276231544433;838094;48;4;2;man
9263;0.432720447611169;224838;59;2;2;man
9264;0.432274852450212;852763;50;6;2;man
9265;0.462361497926226;648817;33;5;2;man
9266;0.729624868257994;172686;56;6;2;man
9267;0.454499477943096;490368;36;2;2;man
9268;0.253314224292368;1451320;48;6;2;man
9269;0.365033395379393;730640;69;2;2;man
9270;0.4515314177455;114012;58;1;2;woman
9271;0.120156726164562;89583;93;1;2;woman
9272;0.609188460233807;120869;88;2;2;woman
9273;0.893544695364464;176506;59;7;2;man
9274;0.66358402077655;303419;58;4;2;man
9275;0.435972694876612;299138;74;2;2;woman
9276;0.749164341795002;231554;85;3;2;woman
9277;0.483975457516498;414302;59;2;2;man
9278;0.518405365982519;348268;58;2;2;man
9279;0.449890265901676;307106;57;2;2;man
9280;0.614242582731076;336512;56;3;3;man
9281;0.473063170048916;607978;48;4;3;man
9282;0.5897961898494;428487;38;4;3;man
9283;0.299089229627172;711266;54;5;3;man
9284;0.213093256670197;396540;73;5;3;man
9285;0.298610698218285;201828;57;1;3;man
9286;0.493252447463538;220228;60;2;3;man
9287;0.735179901882345;512446;64;2;3;man
9288;0.494576160552286;1446208;33;4;3;man
9289;0.685761251276432;240906;64;3;3;man
9290;0.840443140517581;228370;67;2;3;man
9291;0.481510781151748;985980;55;5;3;man
9292;0.45343650838265;1031774;33;4;3;man
9293;0.765501300202254;207660;73;2;3;man
9294;0.363862674417644;1452548;35;4;3;man
9295;0.603682946357086;259792;70;2;3;man
9296;0.332779687343806;1040376;32;5;3;man
9297;0.387647206914879;214494;66;2;3;man
9298;0.291985681803516;1053764;38;4;3;man
9299;0.35432318668962;401972;32;3;3;man
9300;0.41154646101859;404834;62;3;3;man
9301;0.483826524137848;661948;42;6;3;man
9302;0.372210623778639;898588;50;5;3;man
9303;0.407979300559219;742822;73;3;3;man
9304;0.202071587039157;2547612;45;6;3;man
9305;0.426260617882087;397325;77;6;3;man
9306;0.420162844179253;434403;46;4;3;man
9307;0.366734991441794;378584;40;4;3;man
9308;0.410870523332881;596733;36;4;3;man
9309;0.639179941323829;625126;68;3;3;man
9310;0.433773603136446;341533;49;4;3;man
9311;0.791738987147094;273090;75;2;3;man
9312;0.357414994501882;696602;57;4;3;man
9313;0.517767323624922;516116;37;7;2;man
9314;0.776608411560902;1396673;47;8;2;man
9315;0.320714533189313;1177608;56;6;2;man
9316;0.341706055860015;711278;55;5;2;man
9317;0.343289348850288;988682;50;6;2;man
9318;0.349306182352968;663647;43;5;2;man
9319;0.347561270831114;413084;65;5;2;man
9320;0.729340352041158;343653;33;8;2;man
9321;0.390809510173903;467962;68;4;1;man
9322;0.251111488362063;435902;56;3;1;woman
9323;0.55507534653156;576138;61;7;1;man
9324;0.555458035304154;487648;68;4;1;man
9325;0.638059821113711;124772;67;2;1;woman
9326;0.563422432260773;371572;51;3;1;man
9327;0.40692498615413;877518;35;5;1;man
9328;0.459799260433175;246090;56;2;1;man
9329;0.680868217281526;272881;61;6;1;man
9330;0.232931385869565;329728;67;1;1;woman
9331;0.42339336492891;316500;48;4;1;man
9332;0.323633451244744;179796;57;1;1;woman
9333;0.526784168121982;681410;67;3;1;man
9334;0.4427242421477;558849;26;3;1;man
9335;0.557218021444311;311318;66;2;1;man
9336;0.249299009454566;283884;55;3;2;woman
9337;0.631044854191186;305880;46;4;2;man
9338;0.241938585806783;405574;82;1;2;woman
9339;0.531288463842626;275421;71;2;2;man
9340;0.422917043195373;630762;63;5;2;man
9341;0.503969361664117;179122;67;3;2;man
9342;0.101098239807432;86411;55;1;2;man
9343;0.316959060132261;836373;55;4;2;man
9344;0.394428763129888;842829;25;3;2;man
9345;0.814417101213397;879844;68;2;2;woman
9346;0.30052711076962;838154;45;5;2;man
9347;0.249444435930053;717739;32;4;2;man
9348;0.126586357447097;1650952;39;8;2;man
9349;0.475336399933551;698276;59;3;2;man
9350;0.432870737660907;787801;48;4;2;man
9351;0.46904699916365;868058;49;8;2;man
9352;0.377319827456066;808142;55;4;2;man
9353;0.629842524399737;868452;58;3;2;man
9354;0.642065951023947;502858;41;4;2;man
9355;0.435843010436572;680300;56;2;2;man
9356;0.351783338418496;2317199;45;5;1;man
9357;0.340997881812627;1683987;52;4;1;man
9358;0.820120724346076;129220;70;2;2;man
9359;0.103971086136046;1838011;67;2;2;woman
9360;0.248878457541522;836794;54;4;2;man
9361;0.430230784519457;216349;70;2;2;man
9362;0.210720498436077;950814;59;3;2;man
9363;0.652483561181243;527106;57;2;2;woman
9364;0.324178716832795;227936;52;2;2;man
9365;0.537600681393153;1080140;49;6;2;man
9366;0.178536953507556;911632;24;3;2;man
9367;0.240642698767362;817677;61;4;2;man
